id,title,identifier,score_all,name
1047,Analytical Consultant,15-2041.00,0.8727615074911219,Statisticians
1048,Data Analyst,15-1199.07,0.8198466158271287,Data Warehousing Specialists
1049,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1050,Quantitative Researcher,15-1111.00,0.8693585594978877,Computer and Information Research Scientists
1051,Research Scientist,15-1111.00,0.8752197928511,Computer and Information Research Scientists
1052,Data Engineer,15-1199.07,0.8622619212934286,Data Warehousing Specialists
1053,Research Scientist I,15-1111.00,0.9029043403968535,Computer and Information Research Scientists
1054,"Data Scientist, AI@Unity",15-1111.00,0.8993989825283288,Computer and Information Research Scientists
1055,Scientist - Protein Biochemistry,19-1029.01,0.8001840245962486,Bioinformatics Scientists
1056,Data Engineer - Contract,15-1199.07,0.8831725917710411,Data Warehousing Specialists
1057,"Lead Data Scientist, RACE21",15-1111.00,0.878639138873911,Computer and Information Research Scientists
1058,COMPUTATIONAL BIOLOGIST,15-1111.00,0.8941766460969429,Computer and Information Research Scientists
1059,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1060,Data Analyst,15-1111.00,0.8920004697513135,Computer and Information Research Scientists
1061,Data Engineer,15-1111.00,0.8880168484582398,Computer and Information Research Scientists
1062,Research Scientist,15-1111.00,0.8752197928511,Computer and Information Research Scientists
1063,Research Scientist,15-1111.00,0.8917229790420979,Computer and Information Research Scientists
1064,"Scientist, Product Development",15-1111.00,0.7946856279951351,Computer and Information Research Scientists
1065,Field Application Scientist,15-1111.00,0.8641222496818746,Computer and Information Research Scientists
1066,"Data Scientist, Analytics and Machine Learning",15-1111.00,0.8846546344213159,Computer and Information Research Scientists
1067,Data Analyst,15-1121.00,0.8589516696760907,Computer Systems Analysts
1068,Big Data Engineer - DF,15-1199.07,0.7973824020686756,Data Warehousing Specialists
1069,Data Engineer,15-1111.00,0.8288073267963579,Computer and Information Research Scientists
1070,Applied Scientist,15-1111.00,0.8333574689822162,Computer and Information Research Scientists
1071,Research Scientist,15-1111.00,0.856049870524227,Computer and Information Research Scientists
1072,Research Scientist,15-1111.00,0.8466907302734605,Computer and Information Research Scientists
1073,Climate Change Scientist,15-1111.00,0.8121253378569234,Computer and Information Research Scientists
1074,Business Intelligence Analyst,15-1199.08,0.867840781136231,Business Intelligence Analysts
1075,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1076,Data Analyst,13-2099.01,0.8557967744918021,Financial Quantitative Analysts
1077,Data Scientist II,15-1111.00,0.855851026391771,Computer and Information Research Scientists
1078,Research Scientist,19-1029.01,0.8794929654159733,Bioinformatics Scientists
1079,Scientist – Membrane Protein Biochemistry,19-1029.01,0.7257538056053093,Bioinformatics Scientists
1080,Marketing and Business Analytics Manager,15-1121.00,0.8538194434807753,Computer Systems Analysts
1081,Research Scientist,15-1111.00,0.8752197928511,Computer and Information Research Scientists
1082,"Lead Educator, Data Science",15-1111.00,0.8539655153168126,Computer and Information Research Scientists
1083,Data Analyst,15-1199.08,0.8493326048365423,Business Intelligence Analysts
1084,New Grad Engineers/Scientists,19-1029.01,0.7291944513328721,Bioinformatics Scientists
1085,"Computational Biologist, Database Developer - HSA REQ",15-1111.00,0.9083323726470759,Computer and Information Research Scientists
1086,"Associate Scientist, Analytical",15-2021.00,0.8709079653445456,Mathematicians
1087,Machine Learning Engineer,15-1111.00,0.8477077787185887,Computer and Information Research Scientists
1088,Data Engineer,15-1199.07,0.857371608480347,Data Warehousing Specialists
1089,Business Analytics Consultant,15-1199.08,0.8771141947574836,Business Intelligence Analysts
1090,Data Analytics Engineer,15-1199.07,0.8508550301514206,Data Warehousing Specialists
1091,"Scientist, Conjugation Chemistry",15-1111.00,0.7791215000497005,Computer and Information Research Scientists
1092,eCommerce Data Science Analyst,15-1111.00,0.8824052515644446,Computer and Information Research Scientists
1093,Data Analyst,13-2099.01,0.8557967744918021,Financial Quantitative Analysts
1094,Business Intelligence Analyst,15-1199.08,0.9218968314186897,Business Intelligence Analysts
1095,Architect (Data and AI),15-1111.00,0.908027184589789,Computer and Information Research Scientists
1096,Test Data Analyst,15-1121.00,0.8559641523811515,Computer Systems Analysts
1097,Data Engineer,15-1111.00,0.8877223606701372,Computer and Information Research Scientists
1098,"Data Developer, RACE21",15-1199.07,0.8400936970248309,Data Warehousing Specialists
1099,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1100,Data Scientist - 14031,15-1111.00,0.8423406059625499,Computer and Information Research Scientists
1101,Quantitative Research Analyst,15-1111.00,0.9046777942209914,Computer and Information Research Scientists
1102,Senior Scientist – Antibody Assessment,15-1111.00,0.8494246054228938,Computer and Information Research Scientists
1103,R&D Scientist – Numerical Modeling of Photonic Devices,15-1111.00,0.8212058403808916,Computer and Information Research Scientists
1104,"Sr Data Analyst, UFC Mobile",15-1141.00,0.8033518449253267,Database Administrators
1105,Data Engineer,15-1199.07,0.8622619212934286,Data Warehousing Specialists
1106,Big Data Engineer - DF,15-1199.07,0.7973824020686756,Data Warehousing Specialists
1107,Data Engineer,15-1111.00,0.9063987324978995,Computer and Information Research Scientists
1108,Data Engineer,15-1111.00,0.8877223606701372,Computer and Information Research Scientists
1109,Data Engineer,15-1111.00,0.8880168484582398,Computer and Information Research Scientists
1110,Junior Data Engineer,15-1199.07,0.8466004004560217,Data Warehousing Specialists
1111,Process Safety Engineer,15-1133.00,0.8022161642936918,"Software Developers, Systems Software"
1112,Machine Learning Engineer,15-1111.00,0.737100787858084,Computer and Information Research Scientists
1113,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1114,Data Engineer,15-1111.00,0.8288073267963579,Computer and Information Research Scientists
1115,Data Engineer - Contract,15-1199.07,0.8831725917710411,Data Warehousing Specialists
1116,Data Engineer,15-1199.07,0.8843721562511193,Data Warehousing Specialists
1117,Data Engineer,15-1199.07,0.8843721562511193,Data Warehousing Specialists
1118,Data Analytics Engineer,15-1199.07,0.8664996829944608,Data Warehousing Specialists
1119,Big Data Engineer,15-1199.07,0.8337682523912655,Data Warehousing Specialists
1120,Data Engineer,15-1199.07,0.8843721562511193,Data Warehousing Specialists
1121,"Data Engineer, Omnia AI",15-1199.07,0.7843884630306758,Data Warehousing Specialists
1122,Database Reliability Engineer,15-1141.00,0.8679040503482389,Database Administrators
1123,Data Engineer III,15-1199.07,0.8412207378928516,Data Warehousing Specialists
1124,Data Scientist I,15-1111.00,0.8484950107670087,Computer and Information Research Scientists
1125,Data Scientist,15-1111.00,0.8806427489923435,Computer and Information Research Scientists
1126,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1127,Data Engineer,15-1111.00,0.9063987324978995,Computer and Information Research Scientists
1128,Data Scientist,15-1111.00,0.886455301636848,Computer and Information Research Scientists
1129,Senior Data Engineer,15-1121.00,0.8505028947349075,Computer Systems Analysts
1130,Data Software Engineer - FIFA,15-1141.00,0.8762991240763337,Database Administrators
1131,Big Data Engineer,15-1199.07,0.8471600556767599,Data Warehousing Specialists
1132,Data Analyst,15-1199.07,0.806593008120335,Data Warehousing Specialists
1133,Software Engineer I,15-1111.00,0.893984832942956,Computer and Information Research Scientists
1134,Data Engineer II,15-1141.00,0.8496690749398327,Database Administrators
1135,Software Development Engineer Intern - Summer 2020 (Canada),15-1133.00,0.8254447785224851,"Software Developers, Systems Software"
1136,Data Scientist,15-1111.00,0.8581394597344171,Computer and Information Research Scientists
1137,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1138,Data Engineer,15-1199.07,0.8646903828586601,Data Warehousing Specialists
1139,Data Scientist,15-1111.00,0.9147192140316063,Computer and Information Research Scientists
1140,Data Scientist,15-1111.00,0.8482055903462815,Computer and Information Research Scientists
1141,Senior Data Engineer,15-1111.00,0.8702335165806423,Computer and Information Research Scientists
1142,Data Engineer - Gears of War - The Coalition,15-1121.00,0.8400424001168988,Computer Systems Analysts
1143,Data Analyst,15-1121.00,0.8589516696760907,Computer Systems Analysts
1144,Database Engineer,15-1141.00,0.8477315331984142,Database Administrators
1145,Data Engineers,15-1199.07,0.8460511964676392,Data Warehousing Specialists
1146,"Software Engineer, Product",15-1133.00,0.8873360403490763,"Software Developers, Systems Software"
1147,"Software Engineer, Product",15-1133.00,0.8873360403490763,"Software Developers, Systems Software"
1148,Senior Data Engineer,15-1199.07,0.8723702922797506,Data Warehousing Specialists
1149,Associate Data Scientist,15-1111.00,0.841547061796699,Computer and Information Research Scientists
1150,"Big Data Engineer, Omnia AI",15-1199.07,0.755433570652554,Data Warehousing Specialists
1151,"Engineer, Quality, Desktop",15-1121.00,0.8431211110246628,Computer Systems Analysts
1152,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
1153,Data Scientist - RACE21,15-1111.00,0.8457439432723401,Computer and Information Research Scientists
1154,Data Engineer II,15-1141.00,0.8496690749398327,Database Administrators
1155,Data Engineer III,15-1199.07,0.865721663827632,Data Warehousing Specialists
1156,Senior Database Engineer,15-1199.06,0.8507252891552451,Database Architects
1157,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1158,Software Development Engineer I,15-1133.00,0.8516916653500481,"Software Developers, Systems Software"
1159,Data Scientist,15-1111.00,0.8963419689284147,Computer and Information Research Scientists
1160,Intermediate Front-end Engineer,15-1133.00,0.7141688709821753,"Software Developers, Systems Software"
1161,Entry Level Engineer/AEC Integration Specialist,15-1133.00,0.7717369476254952,"Software Developers, Systems Software"
1162,Software Development Engineer Intern,15-1133.00,0.8707571927216101,"Software Developers, Systems Software"
1163,Data Scientist I,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
1164,"Software Development Engineer I, RDS",15-1133.00,0.8904658262617868,"Software Developers, Systems Software"
1165,"Data Developer, RACE21",15-1199.07,0.8400936970248309,Data Warehousing Specialists
1166,Data Analyst,15-1111.00,0.8920004697513135,Computer and Information Research Scientists
1167,Data Scientist,15-1111.00,0.8838952381171774,Computer and Information Research Scientists
1168,Support Engineer,15-1133.00,0.7748453137598695,"Software Developers, Systems Software"
1169,Quality Engineer - Quality,15-1133.00,0.6755757801631853,"Software Developers, Systems Software"
1170,Research Engineer,15-1111.00,0.8657504231329579,Computer and Information Research Scientists
1171,Data Scientist,15-1111.00,0.9133987255765283,Computer and Information Research Scientists
1172,Software Engineer In Test,15-1133.00,0.8843532328106224,"Software Developers, Systems Software"
1173,Software Engineer Intern - Fall,15-1133.00,0.8685199601288869,"Software Developers, Systems Software"
1174,Exoskeleton's Motion Planning and Balancing Engineer,15-1133.00,0.7939217104826128,"Software Developers, Systems Software"
1175,Data Software Engineer - FIFA (temporary),15-1141.00,0.8419394860245031,Database Administrators
1176,Staff Applications Security Engineer,15-1122.00,0.8946687024353226,Information Security Analysts
1177,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1178,Software Development Engineer,15-1133.00,0.9275711840619846,"Software Developers, Systems Software"
1179,Associate Software Engineer,15-1111.00,0.8938145538606114,Computer and Information Research Scientists
1180,"Sales Engineer, Data Analytics, Google Cloud",15-1199.07,0.8285117073644939,Data Warehousing Specialists
1181,Data Architect,15-1199.06,0.8800639876350207,Database Architects
1182,Software Engineer,15-1133.00,0.8921889825572816,"Software Developers, Systems Software"
1183,Software Development Engineer Intern,15-1133.00,0.8707571927216101,"Software Developers, Systems Software"
1184,AWS Data Analytics Engineer,15-1199.07,0.7948696898531213,Data Warehousing Specialists
1185,Mine Planning Engineer,15-1199.02,0.8007356831936462,Computer Systems Engineers/Architects
1186,Software Development Engineer Intern - Summer 2020 (Canada),15-1133.00,0.8254447785224851,"Software Developers, Systems Software"
1187,Technology Customer Operations Engineer,15-1133.00,0.86939537913369,"Software Developers, Systems Software"
1188,Sr. DBA Engineer,15-1133.00,0.7047811752396441,"Software Developers, Systems Software"
1189,"Specialist, Data Engineer",15-1199.07,0.8796012968527502,Data Warehousing Specialists
1190,Staff Security Operations Engineer,15-1122.00,0.8579384482810821,Information Security Analysts
1191,Software Development Engineer,15-1133.00,0.8426896090102145,"Software Developers, Systems Software"
1192,Database Engineer,15-1141.00,0.8477315331984142,Database Administrators
1193,Data Scientist - Advertising & Attribution,15-1111.00,0.8120218068158842,Computer and Information Research Scientists
1194,Data Scientist II,15-1111.00,0.855851026391771,Computer and Information Research Scientists
1195,Data Analyst,15-1121.00,0.8589516696760907,Computer Systems Analysts
1196,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1197,Data Analyst (Contract),13-2099.01,0.8711952320964156,Financial Quantitative Analysts
1198,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1199,Data Analyst,15-1199.07,0.806593008120335,Data Warehousing Specialists
1200,Data Analyst,15-1199.07,0.8198466158271287,Data Warehousing Specialists
1201,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1202,Data & Reporting Analyst,15-1199.08,0.9237775401416475,Business Intelligence Analysts
1203,Data Analyst,15-1199.08,0.9250401835801341,Business Intelligence Analysts
1204,Data Analyst,15-1199.08,0.9250401835801341,Business Intelligence Analysts
1205,Data Analyst - Summer 2020 Co-op,15-1199.08,0.7543660216669568,Business Intelligence Analysts
1206,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1207,Data Analyst,15-1111.00,0.8920004697513135,Computer and Information Research Scientists
1208,Data Analyst,15-1199.07,0.8169677439655157,Data Warehousing Specialists
1209,Data Analyst 1 / Analyste de données 1 -,13-2099.01,0.5308403168243315,Financial Quantitative Analysts
1210,eCommerce Data Science Analyst,15-1111.00,0.8824052515644446,Computer and Information Research Scientists
1211,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
1212,Certified Data Analyst,15-1199.07,0.84185356178725,Data Warehousing Specialists
1213,"Senior Data Analyst, Cross Product Portfolio",15-1121.00,0.8785515916687642,Computer Systems Analysts
1214,"Data Solutions Analyst, IT",15-1199.07,0.8412645515695726,Data Warehousing Specialists
1215,"Sr Data Analyst, UFC Mobile",15-1141.00,0.8033518449253267,Database Administrators
1216,Calabrio Data and Reporting Analyst,15-1199.08,0.9208115234611316,Business Intelligence Analysts
1217,"Senior Data Analyst, Cross Product Portfolio",15-1199.08,0.8727444779411374,Business Intelligence Analysts
1218,Senior Data Analyst,13-2099.01,0.855338990672399,Financial Quantitative Analysts
1219,Senior Data Analyst - Paid Media,15-1199.08,0.8611370295350989,Business Intelligence Analysts
1220,Data Migration Analyst,15-1121.00,0.8471168190252376,Computer Systems Analysts
1221,TL Data Warehouse Analyst - FTT (13 months),15-1199.08,0.8305410911636355,Business Intelligence Analysts
1222,Machine Learning Engineer / Data Analyst,15-1111.00,0.8626101121284915,Computer and Information Research Scientists
1223,ETL Data Analyst (Contract),15-1121.00,0.8659720480281223,Computer Systems Analysts
1224,"Senior Data Analyst, Supply Chain & Product Analytics",15-2041.00,0.8634096338715654,Statisticians
1225,Test Data Analyst,15-1121.00,0.8559641523811515,Computer Systems Analysts
1226,BI Analyst / Data Architect,15-1199.08,0.9055785936728408,Business Intelligence Analysts
1227,Support Service Analyst-Data Center Operations,15-1121.00,0.868651837687131,Computer Systems Analysts
1228,Senior Renewable Energy Data Analyst,15-1121.00,0.8656988024564313,Computer Systems Analysts
1229,Systems Data Analyst/Developer,15-1121.00,0.9124950593853668,Computer Systems Analysts
1230,Senior Data Analyst - Marketing,15-1199.08,0.8881624788298694,Business Intelligence Analysts
1231,Data Documentation Analyst - 14142,15-1141.00,0.8578500104923131,Database Administrators
1232,Data Analyst - 14093,15-1199.07,0.8090584546332173,Data Warehousing Specialists
1233,Senior Enterprise Data Analyst,15-1199.08,0.8583600054434163,Business Intelligence Analysts
1234,Data Analyst - Contract Management,15-1199.07,0.8607268036950542,Data Warehousing Specialists
1235,Data Management/BI Business Analyst (6 Month Contract),15-1199.08,0.8456476473917028,Business Intelligence Analysts
1236,CRM Data Analyst*****Updated Job Requirements*****,15-1141.00,0.8478726780815217,Database Administrators
1237,Data Management Analyst Developer (Contract),15-1121.00,0.891181794590369,Computer Systems Analysts
1238,Test Data Analyst - 14145,15-1121.00,0.8559640966291354,Computer Systems Analysts
1239,Senior Game Data Analyst,15-1199.07,0.8301730855475874,Data Warehousing Specialists
1240,"Research Scientist, Data Visualization",15-1111.00,0.8653494677385449,Computer and Information Research Scientists
1241,Sr. Data Scientist - Application,15-1111.00,0.8792950022105087,Computer and Information Research Scientists
1242,Data Scientist,15-1111.00,0.8249757666019438,Computer and Information Research Scientists
1243,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",15-1199.08,0.8933012885184402,Business Intelligence Analysts
1244,Data Scientist,15-1111.00,0.8614413065686104,Computer and Information Research Scientists
1245,Sr. Data Scientist,15-1111.00,0.8607878373485512,Computer and Information Research Scientists
1246,Data Scientist - Future Opportunity,15-1111.00,0.8729488786701809,Computer and Information Research Scientists
1247,Product Data Scientist,15-1111.00,0.8971400293775748,Computer and Information Research Scientists
1248,Data Scientist,15-1111.00,0.8725251592311994,Computer and Information Research Scientists
1249,Data Scientist I,15-1111.00,0.8619756059872168,Computer and Information Research Scientists
1250,Data Scientist,15-1111.00,0.8705171086124754,Computer and Information Research Scientists
1251,Data Scientist,15-1111.00,0.8447444355667408,Computer and Information Research Scientists
1252,Data Scientist,15-1111.00,0.886455301636848,Computer and Information Research Scientists
1253,Data Scientist,15-1111.00,0.8710102174707902,Computer and Information Research Scientists
1254,Data Scientist,15-1111.00,0.8682677827217543,Computer and Information Research Scientists
1255,Data Scientist,15-1199.04,0.827608168180928,Geospatial Information Scientists and Technologists
1256,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
1257,Junior Data Scientist,15-2041.00,0.8469632075794578,Statisticians
1258,Data Scientist (1 Year Contract),15-1111.00,0.83601810099172,Computer and Information Research Scientists
1259,Data Science Internship,15-1111.00,0.8547084686546599,Computer and Information Research Scientists
1260,Data Scientist,15-1111.00,0.8979749265614523,Computer and Information Research Scientists
1261,Data Engineer,15-1111.00,0.8571478606570407,Computer and Information Research Scientists
1262,Data Scientist,15-1111.00,0.861896008989833,Computer and Information Research Scientists
1263,Business Systems Data Analyst,15-1121.00,0.9012907151096738,Computer Systems Analysts
1264,Data Analyst,15-1111.00,0.8558187260487297,Computer and Information Research Scientists
1265,Data Scientist / Engineer,15-1111.00,0.8654662309763844,Computer and Information Research Scientists
1266,Data Scientist,15-1111.00,0.8879106713672429,Computer and Information Research Scientists
1267,Data Scientist,15-1111.00,0.8551561742293907,Computer and Information Research Scientists
1268,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
1269,Data Scientist,15-1111.00,0.8445201626235909,Computer and Information Research Scientists
1270,Data Scientist,15-1111.00,0.852154100484972,Computer and Information Research Scientists
1271,Data Scientist,15-2041.00,0.8055958396835413,Statisticians
1272,Data Scientist,15-1111.00,0.8392992095038241,Computer and Information Research Scientists
1273,Junior Data Engineer,15-1199.07,0.8579566601677341,Data Warehousing Specialists
1274,Data Engineer Trainee,15-1111.00,0.8985408822356361,Computer and Information Research Scientists
1275,Data Science Specialist,15-1199.04,0.8536226666105257,Geospatial Information Scientists and Technologists
1276,Data Scientist,15-1111.00,0.861896008989833,Computer and Information Research Scientists
1277,Data Scientist (2 Roles),15-1111.00,0.8563527775226414,Computer and Information Research Scientists
1278,Data Scientist,15-1111.00,0.8266171459079564,Computer and Information Research Scientists
1279,Data Scientist,15-1111.00,0.8109165035652943,Computer and Information Research Scientists
1280,Data Scientist,15-1111.00,0.8675458799779093,Computer and Information Research Scientists
1281,Data Engineer (New Grad),15-1111.00,0.8791584941136564,Computer and Information Research Scientists
1282,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1283,Network Data Scientist – Wireless Service Analytics & Transformation,15-1199.04,0.8440648666892474,Geospatial Information Scientists and Technologists
1284,"Manager, Data Scientist",15-1111.00,0.9086808931311533,Computer and Information Research Scientists
1285,Data Analyst,15-1199.08,0.8585039639041074,Business Intelligence Analysts
1286,Data Scientist,15-1111.00,0.8680674766164329,Computer and Information Research Scientists
1287,Data Scientist,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
1288,Machine Learning Engineer / Data Scientist,15-1111.00,0.9053728447918611,Computer and Information Research Scientists
1289,Data Scientist,15-1111.00,0.8603896967815733,Computer and Information Research Scientists
1290,Data Science Co-op,15-1111.00,0.7744804971473405,Computer and Information Research Scientists
1291,Data Scientist,15-1111.00,0.8285575757288607,Computer and Information Research Scientists
1292,Research Data Scientist,15-1111.00,0.8536550659743464,Computer and Information Research Scientists
1293,Biomedical Data Scientist,15-1111.00,0.8883091837883139,Computer and Information Research Scientists
1294,"Applied Scientist, NLP",15-1111.00,0.8863061785201399,Computer and Information Research Scientists
1295,Data Scientist,15-1111.00,0.8478101923692146,Computer and Information Research Scientists
1296,Data Analyst - Contract,15-1111.00,0.8576006107357432,Computer and Information Research Scientists
1297,Data Analyst Internship,15-1121.00,0.8422968745004628,Computer Systems Analysts
1298,Research Scientist - AI and/or Machine Learning,15-1111.00,0.8589013350597159,Computer and Information Research Scientists
1299,Data Science Intern,15-2041.00,0.8002860935484227,Statisticians
1300,Advanced Analytics Consultant,15-1121.00,0.8437394008572762,Computer Systems Analysts
1301,Data Engineer,15-1199.07,0.8514893127594784,Data Warehousing Specialists
1302,Research Scientist Positions,15-1111.00,0.8827159354024813,Computer and Information Research Scientists
1303,Data Engineer,15-1111.00,0.8571478606570407,Computer and Information Research Scientists
1304,Junior Data Scientist,15-2041.00,0.8469632075794578,Statisticians
1305,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1306,Applied Scientist,15-1111.00,0.8714013969929828,Computer and Information Research Scientists
1307,Senior Data Scientist,15-1111.00,0.8810711881091011,Computer and Information Research Scientists
1308,Data Science Internship,15-1111.00,0.8547084686546599,Computer and Information Research Scientists
1309,Data Scientist - Online Channels,15-1111.00,0.8696504535640881,Computer and Information Research Scientists
1310,Senior Data Scientist,15-1111.00,0.9151771306688418,Computer and Information Research Scientists
1311,Data Scientist / Engineer,15-1111.00,0.8654662309763844,Computer and Information Research Scientists
1312,Data Analyst,15-1199.08,0.8640436872250741,Business Intelligence Analysts
1313,"Data Science Manager, Retail",15-1111.00,0.8888101342094104,Computer and Information Research Scientists
1314,Senior Data Engineer - ClienTech,15-1111.00,0.8958935507822302,Computer and Information Research Scientists
1315,SENIOR DATA SCIENTIST (DIGITAL AND DATA SCIENCE),15-1111.00,0.8986645670261871,Computer and Information Research Scientists
1316,Toronto AI Lab: AI / Machine Learning Scientist,15-1111.00,0.7152827958673573,Computer and Information Research Scientists
1317,Senior Data Scientist,15-1111.00,0.8977944429180806,Computer and Information Research Scientists
1318,Senior Data Scientist - Natural Language Processing (NLP),15-1111.00,0.8667926073864676,Computer and Information Research Scientists
1319,"Data Analyst, Business Intelligence (BI)",15-1199.08,0.9003775842143905,Business Intelligence Analysts
1320,Machine Learning Engineer / Data Scientist,15-1111.00,0.9053728447918611,Computer and Information Research Scientists
1321,Data Engineer,15-1199.07,0.8341433171089842,Data Warehousing Specialists
1322,"Senior Data Scientist, RPS",15-1111.00,0.8585709372621975,Computer and Information Research Scientists
1323,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1324,Data Analyst (Part,15-1199.07,0.8031964161848131,Data Warehousing Specialists
1325,Data Engineer - Applied AI,15-1111.00,0.8890049720405386,Computer and Information Research Scientists
1326,"Data Strategist, Digital Factory",15-1199.07,0.8445050596511836,Data Warehousing Specialists
1327,Senior Data Scientist,15-1111.00,0.8746089555943846,Computer and Information Research Scientists
1328,Machine Learning/Data Engineer,15-1111.00,0.8233072496588862,Computer and Information Research Scientists
1329,Machine Learning Scientist,15-1111.00,0.7538588062634314,Computer and Information Research Scientists
1330,Principal Data Engineer,15-1199.06,0.8625283623367493,Database Architects
1331,Data Engineer,15-1199.07,0.853581343935976,Data Warehousing Specialists
1332,Senior Data Engineer,15-1111.00,0.8879595722228436,Computer and Information Research Scientists
1333,Data Engineer,15-1111.00,0.8571478606570407,Computer and Information Research Scientists
1334,Software Engineer - Data Engineering,15-1111.00,0.8958432377029724,Computer and Information Research Scientists
1335,Senior Data Engineer - Analytics,15-1111.00,0.9061605526810876,Computer and Information Research Scientists
1336,Sr. Data Engineer,15-1199.07,0.7956285175711711,Data Warehousing Specialists
1337,Software Engineer/Data Engineer,15-1133.00,0.9256238400264848,"Software Developers, Systems Software"
1338,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1339,Junior Data Engineer,15-1199.07,0.8579566601677341,Data Warehousing Specialists
1340,Data Engineer,15-1111.00,0.8757887750058041,Computer and Information Research Scientists
1341,Data Engineer,15-1199.07,0.8514893127594784,Data Warehousing Specialists
1342,Data Engineer,15-1199.07,0.8608122010698078,Data Warehousing Specialists
1343,Data Engineer,15-1111.00,0.848548053200909,Computer and Information Research Scientists
1344,Data Engineer,15-1199.07,0.8477694344705531,Data Warehousing Specialists
1345,Data Engineer,15-1111.00,0.8462363989364222,Computer and Information Research Scientists
1346,Principal Engineer - Personalization,15-1199.02,0.7919048791336538,Computer Systems Engineers/Architects
1347,Data Engineer,15-1111.00,0.8880399122884883,Computer and Information Research Scientists
1348,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1349,Data Engineer,15-1111.00,0.8776884464156431,Computer and Information Research Scientists
1350,Data Engineer,15-1199.07,0.8793279120425626,Data Warehousing Specialists
1351,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1352,Data Engineer,15-1199.07,0.8341433171089842,Data Warehousing Specialists
1353,Data Engineer Trainee,15-1111.00,0.8985408822356361,Computer and Information Research Scientists
1354,Sr. Data Engineer,15-1111.00,0.7865399027733013,Computer and Information Research Scientists
1355,Data Engineering Analyst,15-1111.00,0.9063846270527581,Computer and Information Research Scientists
1356,Data Engineer,15-1111.00,0.8812634505042235,Computer and Information Research Scientists
1357,Data Engineer (New Grad),15-1111.00,0.8791584941136564,Computer and Information Research Scientists
1358,Data Engineer,15-1199.07,0.8843721562511193,Data Warehousing Specialists
1359,Data Scientist / Engineer,15-1111.00,0.8654662309763844,Computer and Information Research Scientists
1360,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1361,Data Engineer,15-1111.00,0.829523871652295,Computer and Information Research Scientists
1362,Data Engineer,15-1111.00,0.8288073267963579,Computer and Information Research Scientists
1363,Data Engineer,15-1111.00,0.8757293563120748,Computer and Information Research Scientists
1364,Data Engineer,15-1199.07,0.8749317916184074,Data Warehousing Specialists
1365,Data Engineer,15-1199.07,0.857371608480347,Data Warehousing Specialists
1366,Data Engineer-Data Integration,15-1121.00,0.8779753931403352,Computer Systems Analysts
1367,Big Data Engineer,15-1199.07,0.8529198507545573,Data Warehousing Specialists
1368,Data Engineer,15-1199.07,0.8459617907969611,Data Warehousing Specialists
1369,Software Engineer,15-1133.00,0.859932102989208,"Software Developers, Systems Software"
1370,Data Scientist I,15-1111.00,0.8619756059872168,Computer and Information Research Scientists
1371,Data Engineer,15-1111.00,0.8563251369777884,Computer and Information Research Scientists
1372,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
1373,Data Analyst Internship,15-1121.00,0.8422968745004628,Computer Systems Analysts
1374,Data Engineer (Contract),15-1199.07,0.8485646956313346,Data Warehousing Specialists
1375,Data Engineer,15-1199.07,0.8341433171089842,Data Warehousing Specialists
1376,Data Engineer – Spend Intelligence,15-1199.08,0.8635116735484458,Business Intelligence Analysts
1377,Data Engineer (New Grad),15-1111.00,0.8907344614406594,Computer and Information Research Scientists
1378,Senior Data Engineer - ClienTech,15-1111.00,0.8958935507822302,Computer and Information Research Scientists
1379,Data Engineer - Toronto,15-1111.00,0.8563165506410233,Computer and Information Research Scientists
